"BRAULT ET MARTINEAU INC.","986783",,"CONTRAT 14054 - ACQUISITION D'ÉLECTROMÉNAGERS ATTRIBUÉS AUX EMPLOYÉS DE LA DIVISION DE LA GESTION DES INSTALLATIONS SPORTIVES AU COMPLEXE SPORTIF CLAUDE-ROBILLARD.","SERVICE DE LA GESTION ET DE LA PLANIFICATION IMMOBILIÈRE","GESTION INSTALL. - CENTRES COMMUN. - ACT.RÉCRÉATIVES","4212,70",
"BRIDGESTONE FIRESTONE CANADA INC.","988476",,"INVENTAIRE PNEUS DE REMPLACEMENT, POUR LES MAGASINS02  SCARM  INCLUS ACHAT DE CARCASSE","SERVICE DE L'APPROVISIONNEMENT","MATÉRIEL ROULANT","2954,18",
"BRIDGESTONE FIRESTONE CANADA INC.","CAR753596",,"PNEU FLOTTE 324-11154","SERVICE DU MATÉRIEL ROULANT ET DES ATELIERS","SOUT. MAT. ET TECH. - GESTION DES VÉHICULES ET ATELIERS MRA - À RÉPARTIR","2612,27",
"BRIDGESTONE FIRESTONE CANADA INC.","992003",,"PNEU RÉCHAPPÉ RÉAPPROVISIONNEMENT INVENTAIRE DICKSON","SERVICE DE L'APPROVISIONNEMENT","MATÉRIEL ROULANT","2057,77",
"BRIDGESTONE FIRESTONE CANADA INC.","992040",,"PNEU RÉCHAPPÉ RÉAPPROVISIONNEMENT INVENTAIRE DICKSON","SERVICE DE L'APPROVISIONNEMENT","MATÉRIEL ROULANT","2233,20",
"BRIDGESTONE FIRESTONE CANADA INC.","991970",,"PNEU RÉCHAPPÉ RÉAPPROVISIONNEMENT INVENTAIRE DICKSON","SERVICE DE L'APPROVISIONNEMENT","MATÉRIEL ROULANT","2576,17",
"BRIDGESTONE FIRESTONE CANADA INC.","992082",,"RÉAPPROVISIONNEMENT DU CENTRE DE DISTRIBUTION  MADISON (MATÉRIEL ROULANT) AFIN DE MAINTENIR UN INVENTAIRE DE PIÈCES DE D'ARTICLES.","SERVICE DE L'APPROVISIONNEMENT","MATÉRIEL ROULANT","2234,65",
"BRIDGESTONE FIRESTONE CANADA INC.","990254",,"REAPPROVISIONEMENT MAG02 VIAU INVENTAIRE","SERVICE DE L'APPROVISIONNEMENT","MATÉRIEL ROULANT","2041,52",
"BRIDGESTONE FIRESTONE CANADA INC.","989924",,"REAPPROVISIONEMENT MAGASIN 02 VIAU INVENTAIRE","SERVICE DE L'APPROVISIONNEMENT","MATÉRIEL ROULANT","4040,98",
"BROOKLINS LTEE","986997",,"LAVAGE DE VITRES INTÉRIEURES ET EXTÉRIEURES POUR DIVERS BÂTIMENTS","SERVICE DE LA GESTION ET DE LA PLANIFICATION IMMOBILIÈRE","SOUT. MAT. ET TECH. - GESTION DES IMMEUBLES GPI - À RÉPARTIR","3453,57",
"C-4 COMMUNICATIONS INC.","987657",,"DIVERS TRAVAUX D'IMPRESSION DANS LE CADRE DU PROJET 1403-2956","SERVICE DE LA CULTURE","AUTRES - ACTIVITÉS CULTURELLES","3355,82",
"CAFE LARUE & FILS INC.","992054",,"FRAIS DE REPRÉSENTATION FACTURE # 2004 DANS LE CADRE DE : LANCEMENT DE LA DÉMARCHE DE PARTICIPATION CITOYENNE // SIGNATURE DE M. SYLVAIN DUCAS EN ABSENCE MME NANCY SHOIRY","SERVICE DE LA MISE EN VALEUR DU TERRITOIRE","INDUSTRIES ET COMMERCES - PROM. ET DÉV.ÉCON.","2831,30",
"CAMIONS INTER-ANJOU INC.*","ROS752294",,"2593597C91 # INJECTEURS","SERVICE DU MATÉRIEL ROULANT ET DES ATELIERS","SOUT. MAT. ET TECH. - GESTION DES VÉHICULES ET ATELIERS MRA - À RÉPARTIR","3243,12",
"CATHERINE DUGAS","988855",,"CATHERINE DUGAS - ARCHIVISTE.","SERVICE DU GREFFE","GREFFE","3100,00",
"CAVERHILL LEARMONT (2000)","988942",,"ACHAT POUR INVENTAIRE","SERVICE DE L'APPROVISIONNEMENT","CONSTRUCTION","2017,40",
"CAVERHILL LEARMONT (2000)","989158",,"MANCHON 240 MM, 38 MM DIA.,POIL 15 MM","SERVICE DE L'APPROVISIONNEMENT","CONSTRUCTION","2280,13",
"CAVERHILL LEARMONT (2000)","988712",,"RÉAPPROVISIONNEMENT DU CENTRE DE DISTRIBUTION  AFIN DE MAINTENIR UN INVENTAIRE DE PIÈCES DE D'ARTICLES. LOCALISATION:  COLBERT, ANCIENNEMENT LOUVAIN","SERVICE DE L'APPROVISIONNEMENT","OUTILLAGE ET MACHINERIE","2217,55",
"CENTAURECOM INC.","992273",,"SAC POUR CAMPAGNE  HABITER MONTRÉAL 2014 - PROJET 14722 - DEVIS 11305","SERVICE DES COMMUNICATIONS","ADMINISTRATION, FINANCES ET APPROVISIONNEMENT","2146,81",
"CENTAURECOM INC.","989289",,"VÊTEMENTS POUR LES EMPLOYÉS DE LA BILLETTERIE DU BIODÔME ET PLANÉTARIUM - SOUMISSION 9651","SERVICE DE L'ESPACE POUR LA VIE","MUSÉES ET CENTRES D'EXPOSITION","2157,75",
"CENTRE DE PIECES GAGNON","ROS753358",,"15 X 706 WALTER  DISQUE A SABLER 7"" DE DIAM  # 15-X706","SERVICE DU MATÉRIEL ROULANT ET DES ATELIERS","SOUT. MAT. ET TECH. - GESTION DES VÉHICULES ET ATELIERS MRA - À RÉPARTIR","2048,29",
"CENTRE DE SERVICES PARTAGES DU QUEBEC","986269",,"ADMINISTRATION - FRAIS DE CELLULAIRE POUR LE MOIS DE JUILLET 2014","SERVICE DE LA GESTION ET DE LA PLANIFICATION IMMOBILIÈRE","SOUT. MAT. ET TECH. - GESTION DES IMMEUBLES GPI - À RÉPARTIR","3913,20",
"CENTRE DE SERVICES PARTAGES DU QUEBEC","990758",,"FRAIS DE CELLULAIRE SELON L'ENTENTE CADRE: 781453 POUR LE MOIS D'AOÛT 2014","SERVICE DE LA GESTION ET DE LA PLANIFICATION IMMOBILIÈRE","SOUT. MAT. ET TECH. - GESTION DES IMMEUBLES GPI - À RÉPARTIR","3490,18",
"CENTRE DE SERVICES PARTAGES DU QUEBEC","A114287",,"FRAIS DE SANS FIL","SERVICE DE LA CULTURE","ACT. CULTURELLES - DIR. ET ADM. - À RÉPARTIR","2909,17",
"CENTRE DE SERVICES PARTAGES DU QUEBEC","989914",,"FRAIS MENSUELS DE IPHONES ET IPADS POUR LA PÉRIODE SE TERMINANT LE 31 AOÛT 2014.","SERVICE DE LA GESTION ET DE LA PLANIFICATION IMMOBILIÈRE","SOUT. MAT. ET TECH. - GESTION DES IMMEUBLES GPI - À RÉPARTIR","2745,59",
"CENTRE DE TELEPHONE MOBILE LTEE","990072",,"101136 - SOUMISSION DU 18 SEPTEMBRE 2014 - 4 RADIOS PORTATIVES MOTOROLA XPR-6350 POUR LE BIODÔME DE MONTRÉAL","SERVICE DE L'ESPACE POUR LA VIE","MUSÉES ET CENTRES D'EXPOSITION","3770,40",
"CENTRE DE TRANSITION LE SEXTANT INC","988594",,"CHEMISES À DOSSIER-AFF/JURIDIQUES-RÉCLAMATIONS","SERVICE DES AFFAIRES JURIDIQUES","AFFAIRES CIVILES","2460,00",
"CENTRE DE TRANSITION LE SEXTANT INC","991392",,"ENTRETIEN MÉNAGER ( FACTURE 10 SEPTEMBRE 2014 )","SERVICE DU MATÉRIEL ROULANT ET DES ATELIERS","SOUT. MAT. ET TECH. - GESTION DES VÉHICULES ET ATELIERS MRA - À RÉPARTIR","3738,73",
"CENTRE DE TRANSITION LE SEXTANT INC","927808",,"SERVICE D'ENTRETIEN AU BIODÔME DE MONTRÉAL, DOSSIER 1115034003, CM 110744 , 1ER JANVIER 2014 AU 31 AOÛT 2014","SERVICE DE L'ESPACE POUR LA VIE","MUSÉES ET CENTRES D'EXPOSITION","14523,20",
"CENTRE DE TRANSITION LE SEXTANT INC","991832",,"SPÉCIAUX CONTRAT VILLE DE MONTRÉAL : ENTRETIEN SANITAIRE POUR LE MOIS D'AOÛT 2014 À LA COUR MUNICIPALE AU POINT DE SERVICE SUD","SERVICE DE LA GESTION ET DE LA PLANIFICATION IMMOBILIÈRE","SOUT. MAT. ET TECH. - GESTION DES IMMEUBLES GPI - À RÉPARTIR","2025,66",
"CENTRE DE TRANSITION LE SEXTANT INC","989999",,"SPÉCIAUX CONTRAT VILLE DE MONTRÉAL : ENTRETIEN SANITAIRE POUR LE MOIS DE JUILLET 2014 À LA COUR MUNICIPALE - POINT DE SERVICE SUD","SERVICE DE LA GESTION ET DE LA PLANIFICATION IMMOBILIÈRE","SOUT. MAT. ET TECH. - GESTION DES IMMEUBLES GPI - À RÉPARTIR","2122,12",
"CENTRE DE TRANSITION LE SEXTANT INC","991933",,"TRAVAUX D'ENTRETIEN DANS DIVERS BÂTIMENTS","SERVICE DE LA GESTION ET DE LA PLANIFICATION IMMOBILIÈRE","SOUT. MAT. ET TECH. - GESTION DES IMMEUBLES GPI - À RÉPARTIR","4738,01",
